Effect,Dx_desc,chapter,outcome,OddsRatioEst,LowerCL,UpperCL,impute_flag
PDx_N17toN19,Renal failure,Chp14_PDx,LANGCOGCategory_Num,1.0897425,0.2815659,4.0609107,1
PDx_N10toN16,Renal tubulo-interstitial diseases,Chp14_PDx,LANGCOGCategory_Num,1.0202346,0.4995144,1.8955629,1
PDx_N00toN08,Glomerular diseases,Chp14_PDx,LANGCOGCategory_Num,0.7928613,0.2933469,1.9097001,1
PDx_M91toM94,Chondropathies,Chp13_PDx,LANGCOGCategory_Num,1.0591119,0.3286899,3.0665943,1
PDx_M86toM90,Other osteopathies,Chp13_PDx,LANGCOGCategory_Num,0.9177399,0.3899511,1.9226592,1
PDx_M80toM85,Disorders of bone density and structure,Chp13_PDx,LANGCOGCategory_Num,1.9957014,0.7469154,4.7724831,1
PDx_M70toM79,Other soft tissue disorders,Chp13_PDx,LANGCOGCategory_Num,1.2794166,0.6432426,2.3597343,1
PDx_M65toM68,Disorders of synovium and tendon,Chp13_PDx,LANGCOGCategory_Num,0.9613296,0.5431041,1.590435,1
PDx_M60toM63,Disorders of muscles,Chp13_PDx,LANGCOGCategory_Num,1.4196105,0.5666661,3.157308,1
PDx_M50toM54,Other dorsopathies,Chp13_PDx,LANGCOGCategory_Num,0.6161463,0.1932084,1.743588,1
PDx_M45toM49,Spondylopathies,Chp13_PDx,LANGCOGCategory_Num,1.9049877,0.5760909,5.6419209,1
PDx_M40toM43,Deforming dorsopathies,Chp13_PDx,LANGCOGCategory_Num,2.0051262,0.7504497,4.7807298,1
PDx_M20toM25,Other joint disorders,Chp13_PDx,LANGCOGCategory_Num,1.2322926,0.6962571,2.0440035,1
PDx_M15toM19,Arthrosis,Chp13_PDx,LANGCOGCategory_Num,1.1486475,0.2898126,4.4838486,1
PDx_M05toM14,Inflammatory polyarthropathies,Chp13_PDx,LANGCOGCategory_Num,0.8812188,0.3216213,2.1158676,1
PDx_M00toM03,Infectious arthropathies,Chp13_PDx,LANGCOGCategory_Num,1.3642398,0.5843376,2.862783,1
PDx_L80toL99,Other disorders of the skin and subcutaneous tissue,Chp12_PDx,LANGCOGCategory_Num,0.9200961,0.4818429,1.6234218,1
PDx_L60toL75,Disorders of skin appendages,Chp12_PDx,LANGCOGCategory_Num,0.9130275,0.3899511,1.9026315,1
PDx_L55toL59,Radiation-related disorders of the skin and subcutaneous tissue,Chp12_PDx,LANGCOGCategory_Num,0.7728336,0.2250171,2.4280641,1
PDx_L50toL54,Urticaria and erythema,Chp12_PDx,LANGCOGCategory_Num,0.8588349,0.4653495,1.4690907,1
PDx_L40toL45,Papulosquamous disorders,Chp12_PDx,LANGCOGCategory_Num,2.7379044,0.9530829,7.174629,1
PDx_L20toL30,Dermatitis and eczema,Chp12_PDx,LANGCOGCategory_Num,1.6081065,1.0673586,2.3479533,1
PDx_L10toL14,Bullous disorders,Chp12_PDx,LANGCOGCategory_Num,1.6693677,0.4429656,6.0542559,1
PDx_L00toL08,Infections of the skin and subcutaneous tissue,Chp12_PDx,LANGCOGCategory_Num,1.3512807,1.1180169,1.6210656,1
PDx_K90toK93,Other diseases of the digestive system,Chp11_PDx,LANGCOGCategory_Num,1.2864852,0.7645869,2.0475378,1
PDx_K80toK87,"Disorders of gallbladder, biliary tract and pancreas",Chp11_PDx,LANGCOGCategory_Num,1.0320156,0.3204432,2.9829492,1
PDx_K70toK77,Diseases of liver,Chp11_PDx,LANGCOGCategory_Num,1.3689522,0.3899511,4.4473275,1
PDx_K65toK67,Diseases of peritoneum,Chp11_PDx,LANGCOGCategory_Num,1.0791396,0.2803878,4.0126086,1
PDx_K55toK63,Other diseases of intestines,Chp11_PDx,LANGCOGCategory_Num,1.5680511,1.154538,2.0875932,1
PDx_K50toK52,Noninfective enteritis and colitis,Chp11_PDx,LANGCOGCategory_Num,0.8812188,0.3758139,1.8519732,1
PDx_K40toK46,Hernia,Chp11_PDx,LANGCOGCategory_Num,1.1816343,0.9354114,1.4738031,1
PDx_K35toK38,Diseases of appendix,Chp11_PDx,LANGCOGCategory_Num,1.2994443,0.8694378,1.8778914,1
PDx_K20toK31,"Diseases of oesophagus, stomach and duodenum",Chp11_PDx,LANGCOGCategory_Num,1.0862082,0.7445592,1.5350643,1
PDx_K00toK14,"Diseases of oral cavity, salivary glands and jaws",Chp11_PDx,LANGCOGCategory_Num,1.4467068,1.2876633,1.6198875,1
PDx_J95toJ99,Other diseases of the respiratory system,Chp10_PDx,LANGCOGCategory_Num,1.2582108,0.8105328,1.8767133,1
PDx_J90toJ94,Other diseases of pleura,Chp10_PDx,LANGCOGCategory_Num,0.9884259,0.2650725,3.4647921,1
PDx_J85toJ86,Suppurative and necrotic conditions of lower respiratory tract,Chp10_PDx,LANGCOGCategory_Num,1.0214127,0.270963,3.6391509,1
PDx_J80toJ84,Other respiratory diseases principally affecting the interstitium,Chp10_PDx,LANGCOGCategory_Num,1.260567,0.3663891,4.0856508,1
PDx_J60toJ70,Lung diseases due to external agents,Chp10_PDx,LANGCOGCategory_Num,1.248786,0.3687453,3.8252907,1
PDx_J40toJ47,Chronic lower respiratory diseases,Chp10_PDx,LANGCOGCategory_Num,1.2794166,1.1415789,1.4313915,1
PDx_J30toJ39,Other diseases of upper respiratory tract,Chp10_PDx,LANGCOGCategory_Num,1.0520433,0.9318771,1.1816343,1
PDx_J20toJ22,Other acute lower respiratory infections,Chp10_PDx,LANGCOGCategory_Num,1.5138585,1.3701303,1.6693677,1
PDx_J10toJ18,Influenza and pneumonia,Chp10_PDx,LANGCOGCategory_Num,1.29591,1.119195,1.4938308,1
PDx_J00toJ06,Acute upper respiratory infections,Chp10_PDx,LANGCOGCategory_Num,1.189881,1.0673586,1.3230063,1
PDx_I95toI99,Other and unspecified disorders of the circulatory system,Chp09_PDx,LANGCOGCategory_Num,1.0202346,0.2697849,3.6768501,1
PDx_I80toI89,"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified",Chp09_PDx,LANGCOGCategory_Num,1.366596,0.8541225,2.0934837,1
PDx_I70toI79,"Diseases of arteries, arterioles and capillaries",Chp09_PDx,LANGCOGCategory_Num,1.2558546,0.3699234,3.8512089,1
PDx_I60toI69,Cerebrovascular diseases,Chp09_PDx,LANGCOGCategory_Num,1.3477464,0.3875949,4.2812154,1
PDx_I30toI52,Other forms of heart disease,Chp09_PDx,LANGCOGCategory_Num,1.3147596,0.4865553,3.1478832,1
PDx_I26toI28,Pulmonary heart disease and diseases of pulmonary circulation,Chp09_PDx,LANGCOGCategory_Num,1.095633,0.282744,4.1622273,1
PDx_I10toI15,Hypertensive diseases,Chp09_PDx,LANGCOGCategory_Num,0.8823969,0.247401,2.8792764,1
PDx_I00toI02,Acute rheumatic fever,Chp09_PDx,LANGCOGCategory_Num,1.1510037,0.2909907,4.4991639,1
PDx_H90toH95,Other disorders of ear,Chp08_PDx,LANGCOGCategory_Num,1.6988202,0.9860697,2.7779598,1
PDx_H80toH83,Diseases of inner ear,Chp08_PDx,LANGCOGCategory_Num,0.8765064,0.2462229,2.8474677,1
PDx_H65toH75,Diseases of middle ear and mastoid,Chp08_PDx,LANGCOGCategory_Num,1.3960485,1.2264021,1.5845445,1
PDx_H60toH62,Diseases of external ear,Chp08_PDx,LANGCOGCategory_Num,2.2607739,1.2935538,3.7557828,1
PDx_H55toH59,Other disorders of eye and adnexa,Chp07_PDx,LANGCOGCategory_Num,0.9589734,0.3051279,2.6966709,1
PDx_H53toH54,Visual disturbances and blindness,Chp07_PDx,LANGCOGCategory_Num,1.8366579,0.5595975,5.4251505,1
PDx_H49toH52,"Disorders of ocular muscles, binocular movement, accommodation and refraction",Chp07_PDx,LANGCOGCategory_Num,0.989604,0.6255711,1.4973651,1
PDx_H46toH48,Disorders of optic nerve and visual pathways,Chp07_PDx,LANGCOGCategory_Num,1.0661805,0.2780316,3.899511,1
PDx_H43toH45,Disorders of vitreous body and globe,Chp07_PDx,LANGCOGCategory_Num,0.9153837,0.2497572,3.2126787,1
PDx_H40toH42,Glaucoma,Chp07_PDx,LANGCOGCategory_Num,1.4196105,0.3946635,4.8844026,1
PDx_H30toH36,Disorders of choroid and retina,Chp07_PDx,LANGCOGCategory_Num,1.5374205,0.4217598,5.2743537,1
PDx_H25toH28,Disorders of lens,Chp07_PDx,LANGCOGCategory_Num,1.0237689,0.3157308,3.0218265,1
PDx_H15toH22,"Disorders of sclera, cornea, iris and ciliary body",Chp07_PDx,LANGCOGCategory_Num,2.544696,0.9719325,6.1131609,1
PDx_H10toH13,Disorders of conjunctiva,Chp07_PDx,LANGCOGCategory_Num,1.8908505,0.8069985,4.0656231,1
PDx_H00toH06,"Disorders of eyelid, lacrimal system and orbit",Chp07_PDx,LANGCOGCategory_Num,0.9377676,0.6102558,1.3819113,1
PDx_G90toG99,Other disorders of the nervous system,Chp06_PDx,LANGCOGCategory_Num,1.2428955,0.4606371,3.004155,1
PDx_G80toG83,Cerebral palsy and other paralytic syndromes,Chp06_PDx,LANGCOGCategory_Num,1.2570327,0.3663891,3.9831561,1
PDx_G70toG73,Diseases of myoneural junction and muscle,Chp06_PDx,LANGCOGCategory_Num,1.1156607,0.2851002,4.2211323,1
PDx_G60toG64,Polyneuropathies and other disorders of the peripheral nervous system,Chp06_PDx,LANGCOGCategory_Num,0.8611911,0.2438667,2.7532197,1
PDx_G50toG59,"Nerve, nerve root and plexus disorders",Chp06_PDx,LANGCOGCategory_Num,0.860013,0.2426886,2.768535,1
PDx_G40toG47,Episodic and paroxysmal disorders,Chp06_PDx,LANGCOGCategory_Num,1.2287583,1.0273032,1.4596659,1
PDx_G20toG26,Extrapyramidal and movement disorders,Chp06_PDx,LANGCOGCategory_Num,1.0119879,0.318087,2.8616049,1
PDx_G10toG13,Systemic atrophies primarily affecting the central nervous system,Chp06_PDx,LANGCOGCategory_Num,0.9507267,0.259182,3.2503779,1
PDx_G00toG09,Inflammatory diseases of the central nervous system,Chp06_PDx,LANGCOGCategory_Num,1.0814958,0.4759524,2.2077594,1
PDx_F99toF99,Unspecified mental disorder,Chp05_PDx,LANGCOGCategory_Num,1.1215512,0.2862783,4.3024212,1
PDx_F90toF98,Behavioural and emotional disorders with onset usually occurring in childhood and adolescence,Chp05_PDx,LANGCOGCategory_Num,1.4101857,0.6302835,2.8651392,1
PDx_F80toF89,Disorders of psychological development,Chp05_PDx,LANGCOGCategory_Num,2.4716538,0.9519048,5.8987467,1
PDx_F70toF79,Mental retardation,Chp05_PDx,LANGCOGCategory_Num,1.7447661,0.4559247,6.4524537,1
PDx_F60toF69,Disorders of adult personality and behaviour,Chp05_PDx,LANGCOGCategory_Num,1.1710314,0.2933469,4.653495,1
PDx_F50toF59,Behavioural syndromes associated with physiological disturbances and physical factors,Chp05_PDx,LANGCOGCategory_Num,1.0402623,0.5442822,1.8236988,1
PDx_F40toF48,"Neurotic, stress-related and somatoform disorders",Chp05_PDx,LANGCOGCategory_Num,1.1969496,0.3569643,3.6415071,1
PDx_F30toF39,Mood [affective] disorders,Chp05_PDx,LANGCOGCategory_Num,1.1121264,0.2851002,4.2305571,1
PDx_F10toF19,Mental and behavioural disorders due to psychoactive substance use,Chp05_PDx,LANGCOGCategory_Num,0.9295209,0.2532915,3.2715837,1
PDx_F00toF09,"Organic, including symptomatic, mental disorders",Chp05_PDx,LANGCOGCategory_Num,1.4891184,0.412335,5.0387337,1
PDx_E70toE89,Metabolic disorders,Chp04_PDx,LANGCOGCategory_Num,1.1639628,0.6420645,1.9780299,1
PDx_E65toE68,Obesity and other hyperalimentation,Chp04_PDx,LANGCOGCategory_Num,1.4313915,0.4040883,4.6570293,1
PDx_E50toE64,Other nutritional deficiencies,Chp04_PDx,LANGCOGCategory_Num,1.0002069,0.3133746,2.8851669,1
PDx_E40toE46,Malnutrition,Chp04_PDx,LANGCOGCategory_Num,1.1227293,0.2862783,4.288284,1
PDx_E20toE35,Disorders of other endocrine glands,Chp04_PDx,LANGCOGCategory_Num,1.5173928,0.6762294,3.0913344,1
PDx_E15toE16,Other disorders of glucose regulation and pancreatic internal secretion,Chp04_PDx,LANGCOGCategory_Num,0.9342333,0.3357585,2.2937607,1
PDx_E00toE07,Disorders of thyroid gland,Chp04_PDx,LANGCOGCategory_Num,0.989604,0.2662506,3.451833,1
PDx_D80toD89,Certain disorders involving the immune mechanism,Chp03_PDx,LANGCOGCategory_Num,1.0862082,0.2803878,4.0809384,1
PDx_D70toD77,Other diseases of blood and blood-forming organs,Chp03_PDx,LANGCOGCategory_Num,1.496187,0.6785856,3.0418542,1
PDx_D65toD69,"Coagulation defects, purpura and other haemorrhagic conditions",Chp03_PDx,LANGCOGCategory_Num,1.9473993,1.1781,3.0771972,1
PDx_D60toD64,Aplastic and other anaemias,Chp03_PDx,LANGCOGCategory_Num,1.6835049,0.5914062,4.2847497,1
PDx_D55toD59,Haemolytic anaemias,Chp03_PDx,LANGCOGCategory_Num,2.0169072,0.7492716,4.8997179,1
PDx_D50toD53,Nutritional anaemias,Chp03_PDx,LANGCOGCategory_Num,2.1747726,0.8647254,4.9503762,1
PDx_D37toD48,Neoplasms of uncertain or unknown behaviour,Chp02_PDx,LANGCOGCategory_Num,0.9271647,0.2980593,2.5647237,1
PDx_D10toD36,Benign neoplasms,Chp02_PDx,LANGCOGCategory_Num,0.9142056,0.6149682,1.307691,1
PDx_D00toD09,In situ neoplasms,Chp02_PDx,LANGCOGCategory_Num,1.1510037,0.2909907,4.4920953,1
PDx_C81toC96,"Malignant neoplasms of lymphoid, haematopoietic and related tissue",Chp02_PDx,LANGCOGCategory_Num,0.5501727,0.1955646,1.4054733,1
PDx_C76toC80,"Malignant neoplasms of ill-defined, secondary and unspecified sites",Chp02_PDx,LANGCOGCategory_Num,1.4537754,0.4040883,4.9067865,1
PDx_C73toC75,Malignant neoplasms of thyroid and other endocrine glands,Chp02_PDx,LANGCOGCategory_Num,1.0426185,0.2733192,3.8111535,1
PDx_C69toC72,"Malignant neoplasms of eye, brain and other parts of central nervous system",Chp02_PDx,LANGCOGCategory_Num,0.7692993,0.2250171,2.4080364,1
PDx_C64toC68,Malignant neoplasms of urinary tract,Chp02_PDx,LANGCOGCategory_Num,0.7598745,0.2214828,2.3809401,1
PDx_C60toC63,Malignant neoplasms of male genital organs,Chp02_PDx,LANGCOGCategory_Num,1.1580723,0.2921688,4.5486441,1
PDx_C45toC49,Malignant neoplasms of mesothelial and soft tissue,Chp02_PDx,LANGCOGCategory_Num,1.2782385,0.3699234,4.1174595,1
PDx_C43toC44,Melanoma and other malignant neoplasms of skin,Chp02_PDx,LANGCOGCategory_Num,1.0897425,0.2815659,4.0538421,1
PDx_C40toC41,Malignant neoplasms of bone and articular cartilage,Chp02_PDx,LANGCOGCategory_Num,1.0402623,0.2733192,3.7746324,1
PDx_C30toC39,Malignant neoplasms of respiratory and intrathoracic organs,Chp02_PDx,LANGCOGCategory_Num,2.320857,0.6503112,7.857927,1
PDx_C15toC26,Malignant neoplasms of digestive organs,Chp02_PDx,LANGCOGCategory_Num,1.0614681,0.2768535,3.9136482,1
PDx_B99toB99,Other infectious diseases,Chp01_PDx,LANGCOGCategory_Num,0.8800407,0.2462229,2.9205099,1
PDx_B95toB97,"Bacterial, viral and other infectious agents",Chp01_PDx,LANGCOGCategory_Num,1.1851686,0.4052664,3.0642381,1
PDx_B85toB89,"Pediculosis, acariasis and other infestations",Chp01_PDx,LANGCOGCategory_Num,1.3347873,0.5572413,2.9440719,1
PDx_B65toB83,Helminthiases,Chp01_PDx,LANGCOGCategory_Num,0.8494101,0.2403324,2.7579321,1
PDx_B50toB64,Protozoal diseases,Chp01_PDx,LANGCOGCategory_Num,1.1085921,0.2839221,4.2234885,1
PDx_B35toB49,Mycoses,Chp01_PDx,LANGCOGCategory_Num,1.130976,0.4547466,2.5776828,1
PDx_B25toB34,Other viral diseases,Chp01_PDx,LANGCOGCategory_Num,1.2275802,1.0638243,1.4101857,1
PDx_B15toB19,Viral hepatitis,Chp01_PDx,LANGCOGCategory_Num,0.9707544,0.2627163,3.3776127,1
PDx_B00toB09,Viral infections characterised by skin and mucous membrane lesions,Chp01_PDx,LANGCOGCategory_Num,1.2346488,0.9036027,1.6516962,1
PDx_A90toA99,Arthropod-borne viral fevers and viral haemorrhagic fevers,Chp01_PDx,LANGCOGCategory_Num,1.1109483,0.2851002,4.217598,1
PDx_A80toA89,Viral infections of the central nervous system,Chp01_PDx,LANGCOGCategory_Num,1.2028401,0.577269,2.2866921,1
PDx_A75toA79,Rickettsioses,Chp01_PDx,LANGCOGCategory_Num,1.1498256,0.2909907,4.4803143,1
PDx_A65toA69,Other spirochaetal diseases,Chp01_PDx,LANGCOGCategory_Num,1.0909206,0.2815659,4.0915413,1
PDx_A50toA64,Infections with a predominantly sexual mode of transmission,Chp01_PDx,LANGCOGCategory_Num,1.0520433,0.2756754,3.8688804,1
PDx_A30toA49,Other bacterial diseases,Chp01_PDx,LANGCOGCategory_Num,1.4396382,1.0119879,1.9957014,1
PDx_A15toA19,Tuberculosis,Chp01_PDx,LANGCOGCategory_Num,1.0897425,0.2815659,4.1186376,1
PDx_A00toA09,Intestinal infectious diseases,Chp01_PDx,LANGCOGCategory_Num,1.1451132,1.0320156,1.2676356,1
PDx_T66toT78,Other and unspecified effects of external causes,Chp19_PDx,DV2,1.5609825,1.1945934,2.0121948,1
PDx_T51toT65,Toxic effects of substances chiefly nonmedicinal as to source,Chp19_PDx,DV2,1.1356884,0.7374906,1.6893954,1
PDx_T36toT50,"Poisoning by drugs, medicaments and biological substances",Chp19_PDx,DV2,1.6670115,1.2970881,2.1194019,1
PDx_T29toT31,Burns of multiple and unspecified body regions,Chp19_PDx,DV2,1.3241844,0.3793482,4.3731072,1
PDx_T26toT28,Burns of eye and internal organs,Chp19_PDx,DV2,1.5268176,0.483021,4.4520399,1
PDx_T20toT25,"Burns of external body surface, specified by site",Chp19_PDx,DV2,1.6941078,1.3630617,2.0887713,1
PDx_T15toT19,Effects of foreign body entering through natural orifice,Chp19_PDx,DV2,1.5810102,1.2558546,1.9709613,1
PDx_T08toT14,"Injuries to unspecified part of trunk, limb or body region",Chp19_PDx,DV2,0.4865553,0.1814274,1.1451132,1
PDx_T00toT07,Injuries involving multiple body regions,Chp19_PDx,DV2,2.1394296,0.612612,7.1062992,1
PDx_S90toS99,Injuries to the ankle and foot,Chp19_PDx,DV2,1.2699918,0.9295209,1.7035326,1
PDx_S80toS89,Injuries to the knee and lower leg,Chp19_PDx,DV2,1.3112253,0.9707544,1.7424099,1
PDx_S70toS79,Injuries to the hip and thigh,Chp19_PDx,DV2,1.7164917,1.201662,2.3997897,1
PDx_S60toS69,Injuries to the wrist and hand,Chp19_PDx,DV2,1.225224,1.0049193,1.4832279,1
PDx_S50toS59,Injuries to the elbow and forearm,Chp19_PDx,DV2,1.2063744,1.0320156,1.401939,1
PDx_S40toS49,Injuries to the shoulder and upper arm,Chp19_PDx,DV2,1.3065129,1.0591119,1.5975036,1
PDx_S30toS39,"Injuries to the abdomen, lower back, lumbar spine and pelvis",Chp19_PDx,DV2,1.4749812,0.9530829,2.2136499,1
PDx_S20toS29,Injuries to the thorax,Chp19_PDx,DV2,1.3277187,0.5643099,2.8439334,1
PDx_S10toS19,Injuries to the neck,Chp19_PDx,DV2,1.154538,0.5713785,2.155923,1
PDx_S00toS09,Injuries to the head,Chp19_PDx,DV2,1.5020775,1.343034,1.6776144,1
PDx_Q80toQ89,Other congenital malformations,Chp17_PDx,DV2,0.9142056,0.4488561,1.7023545,1
PDx_Q65toQ79,Congenital malformations and deformations of the musculoskeletal system,Chp17_PDx,DV2,1.0237689,0.6514893,1.5468453,1
PDx_Q60toQ64,Congenital malformations of the urinary system,Chp17_PDx,DV2,0.9613296,0.2603601,3.3175296,1
PDx_Q50toQ56,Congenital malformations of genital organs,Chp17_PDx,DV2,1.3041567,0.8682597,1.9038096,1
PDx_Q38toQ45,Other congenital malformations of the digestive system,Chp17_PDx,DV2,1.1875248,0.9283428,1.4997213,1
PDx_Q30toQ34,Congenital malformations of the respiratory system,Chp17_PDx,DV2,1.4325696,0.7398468,2.5894638,1
PDx_Q10toQ18,"Congenital malformations of eye, ear, face and neck",Chp17_PDx,DV2,1.0072755,0.6974352,1.4148981,1
PDx_P90toP96,Other disorders originating in the perinatal period,Chp16_PDx,DV2,1.3618836,0.7763679,2.2713768,1
PDx_P80toP83,Conditions involving the integument and temperature regulation of fetus and newborn,Chp16_PDx,DV2,0.753984,0.4146912,1.2829509,1
PDx_P75toP78,Digestive system disorders of fetus and newborn,Chp16_PDx,DV2,1.5727635,0.4252941,5.607756,1
PDx_P70toP74,Transitory endocrine and metabolic disorders specific to fetus and newborn,Chp16_PDx,DV2,1.6033941,0.4323627,5.6466333,1
PDx_P50toP61,Haemorrhagic and haematological disorders of fetus and newborn,Chp16_PDx,DV2,1.2688137,0.3699234,3.9984714,1
PDx_P35toP39,Infections specific to the perinatal period,Chp16_PDx,DV2,0.9507267,0.2580039,3.3387354,1
PDx_P20toP29,Respiratory and cardiovascular disorders specific to the perinatal period,Chp16_PDx,DV2,1.1616066,0.5006925,2.4492699,1
PDx_P10toP15,Birth trauma,Chp16_PDx,DV2,1.1133045,0.2851002,4.2234885,1
PDx_P05toP08,Disorders related to length of gestation and fetal growth,Chp16_PDx,DV2,1.0650024,0.2780316,3.9360321,1
PDx_P00toP04,"Fetus and newborn affected by maternal factors and by complications of pregnancy, labour and delivery",Chp16_PDx,DV2,1.0626462,0.2768535,3.981978,1
PDx_N99toN99,Other disorders of genitourinary tract,Chp14_PDx,DV2,0.6408864,0.1979208,1.8555075,1
PDx_N80toN98,Noninflammatory disorders of female genital tract,Chp14_PDx,DV2,0.7469154,0.2214828,2.2372119,1
PDx_N70toN77,Inflammatory diseases of female pelvic organs,Chp14_PDx,DV2,1.0862082,0.3781701,2.7756036,1
PDx_N60toN64,Disorders of breast,Chp14_PDx,DV2,1.0320156,0.3616767,2.6342316,1
PDx_N40toN51,Diseases of male genital organs,Chp14_PDx,DV2,1.248786,1.0650024,1.4549535,1
PDx_N30toN39,Other diseases of urinary system,Chp14_PDx,DV2,1.2911976,1.0697148,1.5480234,1
PDx_N25toN29,Other disorders of kidney and ureter,Chp14_PDx,DV2,0.6903666,0.2097018,2.0098386,1
PDx_N20toN23,Urolithiasis,Chp14_PDx,DV2,1.3265406,0.3828825,4.2388038,1
PDx_N17toN19,Renal failure,Chp14_PDx,DV2,0.9931383,0.2662506,3.5024913,1
PDx_N10toN16,Renal tubulo-interstitial diseases,Chp14_PDx,DV2,1.0072755,0.5831595,1.6410933,1
PDx_N00toN08,Glomerular diseases,Chp14_PDx,DV2,0.9471924,0.4135131,1.9850985,1
PDx_M91toM94,Chondropathies,Chp13_PDx,DV2,1.1144826,0.3828825,2.9157975,1
PDx_M86toM90,Other osteopathies,Chp13_PDx,DV2,0.8164233,0.4029102,1.5185709,1
PDx_M80toM85,Disorders of bone density and structure,Chp13_PDx,DV2,2.014551,0.8918217,4.2117075,1
PDx_M70toM79,Other soft tissue disorders,Chp13_PDx,DV2,1.2028401,0.6774075,2.0239758,1
PDx_M65toM68,Disorders of synovium and tendon,Chp13_PDx,DV2,1.4361039,0.9943164,2.0192634,1
PDx_M60toM63,Disorders of muscles,Chp13_PDx,DV2,1.6434495,0.8117109,3.0948687,1
PDx_M50toM54,Other dorsopathies,Chp13_PDx,DV2,1.0119879,0.3864168,2.4056802,1
PDx_M45toM49,Spondylopathies,Chp13_PDx,DV2,2.4292422,0.8706159,6.1390791,1
PDx_M40toM43,Deforming dorsopathies,Chp13_PDx,DV2,1.4101857,0.5595975,3.1938291,1
PDx_M20toM25,Other joint disorders,Chp13_PDx,DV2,1.2476079,0.8034642,1.8672885,1
PDx_M15toM19,Arthrosis,Chp13_PDx,DV2,1.1474694,0.2898126,4.47678,1
PDx_M05toM14,Inflammatory polyarthropathies,Chp13_PDx,DV2,1.1156607,0.5089392,2.2313214,1
PDx_M00toM03,Infectious arthropathies,Chp13_PDx,DV2,1.2629232,0.6208587,2.3691591,1
PDx_L80toL99,Other disorders of the skin and subcutaneous tissue,Chp12_PDx,DV2,1.5173928,0.9860697,2.2537053,1
PDx_L60toL75,Disorders of skin appendages,Chp12_PDx,DV2,0.7056819,0.3404709,1.331253,1
PDx_L55toL59,Radiation-related disorders of the skin and subcutaneous tissue,Chp12_PDx,DV2,0.6455988,0.1979208,1.9273716,1
PDx_L50toL54,Urticaria and erythema,Chp12_PDx,DV2,0.8812188,0.5548851,1.3394997,1
